elapsed_s,power_w,gpu_use_pct,vram_used_mb,vram_total_mb
239.69,90.043,100.0,1805.06640625,32768.0
240.051,88.036,100.0,1813.06640625,32768.0
240.411,87.036,100.0,1821.078125,32768.0
240.773,86.029,100.0,1831.0234375,32768.0
241.137,84.083,100.0,1839.015625,32768.0
241.497,84.083,100.0,1844.9921875,32768.0
241.858,84.086,100.0,1852.984375,32768.0
242.219,84.043,100.0,1860.96875,32768.0
242.588,84.077,100.0,1868.96875,32768.0
242.947,84.03,100.0,1876.96484375,32768.0
243.314,85.053,100.0,1884.96875,32768.0
243.682,84.091,100.0,1892.97265625,32768.0
244.05,85.058,100.0,1900.96484375,32768.0
244.418,80.085,100.0,1908.96875,32768.0
244.782,79.095,100.0,1917.328125,32768.0
245.141,81.026,100.0,1925.32421875,32768.0
245.502,82.031,100.0,1933.31640625,32768.0
245.865,82.03,100.0,1945.3203125,32768.0
246.228,82.037,100.0,1953.32421875,32768.0
246.589,83.009,100.0,1957.33203125,32768.0
246.952,83.002,100.0,1965.32421875,32768.0
247.316,82.065,100.0,1973.32421875,32768.0
247.677,78.015,100.0,1674.421875,32768.0
248.047,79.031,100.0,1655.05078125,32768.0
248.404,81.015,100.0,1663.04296875,32768.0
248.771,82.004,100.0,1671.05078125,32768.0
249.131,82.025,100.0,1679.04296875,32768.0
249.493,83.0,100.0,1654.8515625,32768.0
249.854,83.006,100.0,1662.84375,32768.0
250.211,82.059,100.0,1670.84375,32768.0
250.573,80.096,100.0,1678.84375,32768.0
250.934,78.046,100.0,1719.78515625,32768.0
251.298,79.075,100.0,1727.78515625,32768.0
251.657,81.061,100.0,1735.78515625,32768.0
252.019,82.004,100.0,1743.78515625,32768.0
252.379,82.099,100.0,1751.7890625,32768.0
252.744,83.04,100.0,1759.78515625,32768.0
253.108,83.049,100.0,1767.78515625,32768.0
253.469,84.034,100.0,1775.7890625,32768.0
253.827,79.022,100.0,1783.78515625,32768.0
254.189,74.087,100.0,1797.26953125,32768.0
254.557,73.036,100.0,1801.28125,32768.0
254.925,72.026,100.0,1813.27734375,32768.0
255.289,71.042,100.0,1821.27734375,32768.0
255.649,71.008,100.0,1829.2734375,32768.0
256.015,70.012,100.0,1837.2734375,32768.0
256.374,70.028,100.0,1845.27734375,32768.0
256.737,70.052,100.0,1853.2734375,32768.0
257.101,70.051,100.0,1861.2734375,32768.0
257.463,70.025,100.0,1869.27734375,32768.0
257.827,69.059,100.0,1877.2734375,32768.0
258.19,69.029,100.0,1885.26953125,32768.0
258.551,69.052,100.0,1893.2734375,32768.0
258.91,70.059,100.0,1901.26953125,32768.0
259.272,70.035,100.0,1909.26953125,32768.0
259.629,72.092,100.0,1917.26953125,32768.0
259.996,74.069,100.0,1925.2578125,32768.0
260.363,73.091,100.0,1933.25,32768.0
260.734,72.031,100.0,1941.234375,32768.0
261.096,70.082,100.0,1949.21875,32768.0
261.461,70.083,100.0,1957.2109375,32768.0
261.827,69.063,100.0,1965.203125,32768.0
262.195,69.015,100.0,1973.1875,32768.0
262.558,69.087,100.0,1721.22265625,32768.0
262.923,69.071,100.0,1729.21875,32768.0
263.29,69.075,100.0,1741.21875,32768.0
263.656,70.024,100.0,1749.21484375,32768.0
264.018,69.088,100.0,1757.20703125,32768.0
264.378,70.064,100.0,1761.25390625,32768.0
264.744,76.074,100.0,1769.24609375,32768.0
265.112,74.087,100.0,1777.24609375,32768.0
265.472,74.001,100.0,1785.24609375,32768.0
265.835,72.033,100.0,1793.24609375,32768.0
266.2,71.042,100.0,1801.24609375,32768.0
266.56,71.036,100.0,1809.21484375,32768.0
266.922,71.024,100.0,1823.2421875,32768.0
267.281,70.064,100.0,1831.2421875,32768.0
267.643,71.011,100.0,1839.21875,32768.0
267.999,70.026,100.0,1847.21875,32768.0
268.366,70.047,100.0,1851.234375,32768.0
268.729,70.019,100.0,1859.21875,32768.0
269.089,70.019,100.0,1867.22265625,32768.0
269.45,70.078,100.0,1875.234375,32768.0
269.818,69.043,100.0,1879.21875,32768.0
270.181,66.088,100.0,1887.21875,32768.0
270.542,78.07,100.0,1896.23046875,32768.0
270.909,93.059,100.0,1904.46484375,32768.0
271.264,101.037,100.0,1911.47265625,32768.0
271.639,95.078,100.0,1919.46484375,32768.0
271.999,91.09,100.0,1923.4609375,32768.0
272.356,89.097,100.0,1931.48046875,32768.0
272.72,88.013,100.0,1939.4609375,32768.0
273.083,87.001,100.0,1947.46484375,32768.0
273.444,88.022,100.0,1955.48046875,32768.0
273.811,87.045,100.0,1959.47265625,32768.0
274.168,85.081,100.0,1967.46484375,32768.0
274.528,85.079,100.0,1975.453125,32768.0
274.89,84.076,100.0,1983.44921875,32768.0
275.253,84.016,100.0,1991.44921875,32768.0
275.616,84.059,100.0,1995.44921875,32768.0
275.977,84.009,100.0,2003.4453125,32768.0
276.337,84.035,100.0,2011.4453125,32768.0
276.702,84.031,100.0,2019.44921875,32768.0
277.06,80.052,100.0,2027.44921875,32768.0
277.425,77.045,100.0,2030.9609375,32768.0
277.788,79.005,100.0,1739.01171875,32768.0
278.152,80.007,100.0,1747.01171875,32768.0
278.511,81.074,100.0,1755.03125,32768.0
278.873,82.042,100.0,1763.01171875,32768.0
279.233,82.091,100.0,1767.00390625,32768.0
279.593,83.097,100.0,1775.0078125,32768.0
279.956,85.001,100.0,1782.99609375,32768.0
280.324,80.056,100.0,1790.98828125,32768.0
280.687,80.089,100.0,1799.2421875,32768.0
281.047,81.048,100.0,1803.2421875,32768.0
281.408,82.084,100.0,1811.26953125,32768.0
281.771,83.018,100.0,1819.2421875,32768.0
282.135,83.033,100.0,1827.2421875,32768.0
282.495,84.0,100.0,1835.26953125,32768.0
282.858,83.087,100.0,1839.24609375,32768.0
283.221,82.081,100.0,1847.2421875,32768.0
283.584,79.021,100.0,1855.2421875,32768.0
283.95,80.035,100.0,1863.23828125,32768.0
284.317,81.031,100.0,1871.23828125,32768.0
284.679,82.065,100.0,1879.234375,32768.0
285.041,84.012,100.0,1883.234375,32768.0
285.405,85.023,100.0,1891.25390625,32768.0
285.766,84.086,100.0,1899.234375,32768.0
286.131,84.035,100.0,1907.234375,32768.0
286.499,81.08,100.0,1915.24609375,32768.0
286.862,77.086,100.0,1919.23828125,32768.0
287.226,75.028,100.0,1927.234375,32768.0
287.589,73.004,100.0,1935.2421875,32768.0
287.951,71.017,100.0,1943.234375,32768.0
288.313,70.042,100.0,1951.23046875,32768.0
288.676,70.081,100.0,1955.23828125,32768.0
289.046,70.063,100.0,1963.22265625,32768.0
289.411,72.014,100.0,1971.23828125,32768.0
289.772,71.024,100.0,1979.234375,32768.0
290.138,70.028,100.0,1985.23046875,32768.0
290.499,70.083,100.0,1989.23828125,32768.0
290.866,70.024,100.0,1997.23046875,32768.0
291.228,70.028,100.0,2005.23046875,32768.0
291.588,70.063,100.0,2017.1875,32768.0
291.951,69.091,100.0,2021.18359375,32768.0
292.316,69.03,100.0,2029.1796875,32768.0
292.676,70.023,100.0,1729.25,32768.0
293.043,69.081,100.0,1737.2421875,32768.0
293.409,70.037,100.0,1745.265625,32768.0
293.77,69.092,100.0,1753.24609375,32768.0
294.136,69.038,100.0,1761.23046875,32768.0
294.502,70.034,100.0,1769.2265625,32768.0
294.868,70.005,100.0,1777.22265625,32768.0
295.236,69.086,100.0,1785.22265625,32768.0
295.599,73.048,100.0,1849.18359375,32768.0
295.972,75.082,100.0,1853.1796875,32768.0
296.334,73.064,100.0,1857.16796875,32768.0
296.699,73.069,100.0,1865.16015625,32768.0
297.069,72.019,100.0,1865.1953125,32768.0
297.429,72.014,100.0,1873.2109375,32768.0
297.796,71.026,100.0,1877.1953125,32768.0
298.164,70.095,100.0,1875.171875,32768.0
298.524,71.063,100.0,1879.1796875,32768.0
298.892,71.067,100.0,1887.1640625,32768.0
299.254,70.063,100.0,1891.16796875,32768.0
299.62,70.05,100.0,1899.171875,32768.0
299.981,69.067,100.0,1903.16796875,32768.0
300.341,69.034,100.0,1907.171875,32768.0
300.7,71.017,100.0,1900.609375,32768.0
301.064,71.036,100.0,1904.61328125,32768.0
301.424,71.077,100.0,1912.62109375,32768.0
301.786,71.009,100.0,1916.61328125,32768.0
302.149,70.083,100.0,1924.60546875,32768.0
302.511,71.017,100.0,1928.60546875,32768.0
302.874,68.086,100.0,1932.60546875,32768.0
303.237,66.025,100.0,1940.6015625,32768.0
303.608,83.085,100.0,1949.8515625,32768.0
303.971,96.034,100.0,1953.84375,32768.0
304.336,99.053,100.0,1956.4765625,32768.0
304.707,95.0,100.0,1964.84375,32768.0
305.067,91.089,100.0,1968.84375,32768.0
305.428,90.049,100.0,1976.8515625,32768.0
305.788,89.023,100.0,1980.84765625,32768.0
306.152,88.062,100.0,1988.84765625,32768.0
306.512,89.01,100.0,1992.85546875,32768.0
306.876,87.085,100.0,1996.85546875,32768.0
307.235,87.069,100.0,2004.85546875,32768.0
307.605,88.004,100.0,1664.9375,32768.0
307.963,87.051,100.0,1672.9140625,32768.0
308.322,86.087,100.0,1676.9140625,32768.0
308.677,87.038,100.0,1684.91796875,32768.0
309.036,87.094,100.0,1717.50390625,32768.0
309.403,87.057,100.0,1725.51171875,32768.0
309.77,86.079,100.0,1729.50390625,32768.0
310.131,81.058,100.0,1733.48828125,32768.0
310.497,81.071,100.0,1736.9765625,32768.0
310.862,83.033,100.0,1740.98828125,32768.0
311.227,84.03,100.0,1738.96875,32768.0
311.589,85.04,100.0,1746.96875,32768.0
311.955,85.036,100.0,1750.96875,32768.0
312.317,85.071,100.0,1754.96484375,32768.0
312.679,86.063,100.0,1762.96484375,32768.0
313.043,85.089,100.0,1766.96484375,32768.0
313.406,82.078,100.0,1775.2265625,32768.0
313.77,83.044,100.0,1779.2109375,32768.0
314.138,84.047,100.0,1772.6484375,32768.0
314.511,87.071,100.0,1776.65625,32768.0
314.874,87.066,100.0,1780.640625,32768.0
315.239,86.094,100.0,1788.640625,32768.0
315.599,87.052,100.0,1792.6484375,32768.0
315.958,87.013,100.0,1800.640625,32768.0
316.32,82.001,100.0,1804.38671875,32768.0
316.696,83.001,100.0,1785.26171875,32768.0
317.058,84.0,100.0,1789.26171875,32768.0
317.428,86.068,100.0,1797.2734375,32768.0
317.805,86.066,100.0,1801.2578125,32768.0
318.171,86.003,100.0,1809.25,32768.0
318.54,87.02,100.0,1813.2578125,32768.0
318.903,86.051,100.0,1817.25390625,32768.0
319.263,84.092,100.0,1825.25390625,32768.0
319.625,79.059,100.0,1829.2578125,32768.0
319.986,76.034,100.0,1837.25,32768.0
320.351,74.067,100.0,1841.25390625,32768.0
320.712,74.039,100.0,1849.25,32768.0
321.07,73.073,100.0,1853.2421875,32768.0
321.427,73.053,100.0,1857.265625,32768.0
321.786,73.028,100.0,1865.2421875,32768.0
322.147,73.002,100.0,1869.24609375,32768.0
322.504,73.094,100.0,1657.33984375,32768.0
322.864,72.098,100.0,1661.3359375,32768.0
323.224,78.008,100.0,1669.3203125,32768.0
323.586,77.016,100.0,1673.30078125,32768.0
323.948,75.028,100.0,1677.3046875,32768.0
324.308,73.091,100.0,1685.296875,32768.0
324.669,74.008,100.0,1689.29296875,32768.0
325.027,73.025,100.0,1697.2890625,32768.0
325.387,73.019,100.0,1701.30078125,32768.0
325.752,73.025,100.0,1709.28125,32768.0
326.112,73.009,100.0,1713.2734375,32768.0
326.483,74.043,100.0,1717.29296875,32768.0
326.847,73.065,100.0,1725.28125,32768.0
327.214,73.034,100.0,1729.27734375,32768.0
327.583,73.063,100.0,1737.28515625,32768.0
327.945,72.092,100.0,1745.28515625,32768.0
328.307,73.055,100.0,1753.27734375,32768.0
328.67,74.011,100.0,1757.27734375,32768.0
329.03,73.095,100.0,1765.26953125,32768.0
329.394,74.04,100.0,1773.26953125,32768.0
329.759,73.059,100.0,1781.26953125,32768.0
330.12,73.038,100.0,1789.26953125,32768.0
330.482,75.038,100.0,1793.26953125,32768.0
330.849,74.079,100.0,1801.265625,32768.0
331.213,74.015,100.0,1809.26171875,32768.0
331.576,74.022,100.0,1817.2734375,32768.0
331.937,73.067,100.0,1821.2734375,32768.0
332.296,74.009,100.0,1829.26953125,32768.0
332.66,75.074,100.0,1837.26171875,32768.0
333.024,74.09,100.0,1845.2578125,32768.0
333.384,75.01,100.0,1853.2578125,32768.0
333.745,74.059,100.0,1857.2578125,32768.0
334.109,73.074,100.0,1833.06640625,32768.0
334.479,74.045,100.0,1841.0625,32768.0
334.84,74.009,100.0,1849.0625,32768.0
335.201,73.054,100.0,1857.0625,32768.0
335.564,72.015,100.0,1865.05859375,32768.0
335.933,69.026,100.0,1869.05859375,32768.0
336.29,83.016,100.0,1878.3046875,32768.0
336.648,95.086,100.0,1886.3046875,32768.0
337.019,101.045,100.0,1925.48828125,32768.0
337.398,97.047,100.0,1933.48828125,32768.0
337.762,94.083,100.0,1693.54296875,32768.0
338.122,92.036,100.0,1701.54296875,32768.0
338.486,91.078,100.0,1709.546875,32768.0
338.848,90.056,100.0,1717.5390625,32768.0
339.205,89.07,100.0,1725.53515625,32768.0
339.567,89.086,100.0,1729.53515625,32768.0
339.93,89.03,100.0,1737.53125,32768.0
340.293,88.09,100.0,1745.52734375,32768.0
340.658,89.056,100.0,1753.5234375,32768.0
341.022,89.049,100.0,1761.5234375,32768.0
341.384,89.023,100.0,1765.5234375,32768.0
341.75,89.0,100.0,1773.51953125,32768.0
342.112,88.05,100.0,1781.51953125,32768.0
342.476,88.036,100.0,1789.51953125,32768.0
342.839,81.095,100.0,1797.51953125,32768.0
343.204,82.012,100.0,1801.0234375,32768.0
343.568,84.065,100.0,1809.0234375,32768.0
343.926,85.088,100.0,1817.01953125,32768.0
344.292,87.007,100.0,1825.015625,32768.0
344.66,88.003,100.0,1833.015625,32768.0
345.016,87.074,100.0,1841.015625,32768.0
345.383,88.015,100.0,1845.015625,32768.0
345.746,88.02,100.0,1853.01171875,32768.0
346.111,83.066,100.0,1861.26171875,32768.0
346.471,86.085,100.0,1869.2578125,32768.0
346.834,87.085,100.0,1877.2578125,32768.0
347.195,87.064,100.0,1881.2578125,32768.0
347.557,88.092,100.0,1889.2578125,32768.0
347.918,88.084,100.0,1897.2578125,32768.0
348.278,88.008,100.0,1905.2578125,32768.0
348.639,88.051,100.0,1913.25390625,32768.0
349.002,85.075,100.0,1919.25,32768.0
349.368,84.043,100.0,1927.25,32768.0
349.732,86.067,100.0,1935.24609375,32768.0
350.093,88.041,100.0,1943.23828125,32768.0
350.453,89.002,100.0,1951.23828125,32768.0
350.819,88.039,100.0,1959.234375,32768.0
351.183,88.03,100.0,1963.234375,32768.0
351.547,89.0,100.0,1971.234375,32768.0
351.916,88.016,100.0,1979.234375,32768.0
352.279,83.017,100.0,1987.2265625,32768.0
352.646,80.021,100.0,1727.2734375,32768.0
353.008,78.009,100.0,1731.2734375,32768.0
353.37,76.041,100.0,1739.26953125,32768.0
353.734,76.046,100.0,1747.265625,32768.0
354.093,76.033,100.0,1811.23046875,32768.0
354.455,76.057,100.0,1819.22265625,32768.0
354.815,76.05,100.0,1819.20703125,32768.0
355.179,75.095,100.0,1827.203125,32768.0
355.544,77.079,100.0,1837.21484375,32768.0
355.91,77.04,100.0,1845.21484375,32768.0
356.27,80.023,100.0,1851.21484375,32768.0
356.637,81.089,100.0,1859.21484375,32768.0
357.006,83.094,100.0,1850.65234375,32768.0
357.371,81.034,100.0,1858.65234375,32768.0
357.734,80.025,100.0,1866.6328125,32768.0
358.097,78.093,100.0,1870.6328125,32768.0
358.458,78.092,100.0,1878.65234375,32768.0
358.821,78.077,100.0,1884.6328125,32768.0
359.184,77.079,100.0,1892.6328125,32768.0
359.539,78.034,100.0,1896.65234375,32768.0
359.903,78.075,100.0,1904.6328125,32768.0
360.269,78.019,100.0,1912.6328125,32768.0
360.634,77.091,100.0,1920.6484375,32768.0
360.997,77.024,100.0,1928.6328125,32768.0
361.359,77.011,100.0,1932.6328125,32768.0
361.724,78.008,100.0,1940.63671875,32768.0
362.088,78.072,100.0,1948.6328125,32768.0
362.448,78.06,100.0,1956.65234375,32768.0
362.81,77.074,100.0,1960.63671875,32768.0
363.171,76.072,100.0,1968.6328125,32768.0
363.533,77.009,100.0,1966.62890625,32768.0
363.894,76.06,100.0,1970.609375,32768.0
364.256,76.005,100.0,1978.609375,32768.0
364.614,75.076,100.0,1986.62109375,32768.0
364.969,75.028,100.0,1994.60546875,32768.0
365.334,75.018,100.0,1998.60546875,32768.0
365.696,75.034,100.0,1979.23046875,32768.0
366.064,75.025,100.0,1987.21875,32768.0
366.426,75.092,100.0,1991.2265625,32768.0
366.793,76.03,100.0,1999.20703125,32768.0
367.16,76.006,100.0,2007.20703125,32768.0
367.524,77.071,100.0,1583.29296875,32768.0
367.888,77.051,100.0,1591.28515625,32768.0
368.248,74.084,100.0,1599.28515625,32768.0
368.61,73.011,100.0,1607.28515625,32768.0
368.97,96.044,100.0,1615.28515625,32768.0
369.432,107.095,100.0,1623.29296875,32768.0
369.818,107.071,99.0,1631.28125,32768.0
370.221,117.014,99.0,1639.28515625,32768.0
370.667,116.012,99.0,1647.28515625,32768.0
371.138,123.023,99.0,1667.25,32768.0
371.647,120.048,99.0,1679.25390625,32768.0
372.105,124.033,99.0,1687.25,32768.0
372.535,119.001,99.0,1699.25,32768.0
372.91,122.03,99.0,1711.25,32768.0
373.427,120.057,99.0,1723.25,32768.0
373.804,125.016,99.0,1731.24609375,32768.0
374.226,123.056,99.0,1739.24609375,32768.0
374.596,122.003,99.0,1807.20703125,32768.0
375.087,122.059,99.0,1815.203125,32768.0
375.48,122.0,99.0,1823.1875,32768.0
375.867,122.026,99.0,1831.1796875,32768.0
376.261,121.068,99.0,1839.1796875,32768.0
376.677,122.008,99.0,1851.1796875,32768.0
377.073,121.033,99.0,1849.1640625,32768.0
377.475,120.05,99.0,1861.1484375,32768.0
377.878,120.042,99.0,1869.16015625,32768.0
378.284,120.034,99.0,1877.16015625,32768.0
378.682,119.054,99.0,1874.58984375,32768.0
379.093,119.057,99.0,1882.59765625,32768.0
379.491,119.068,100.0,1894.609375,32768.0
379.888,119.07,99.0,1898.63671875,32768.0
380.288,120.04,99.0,1906.63671875,32768.0
380.655,119.014,99.0,1914.625,32768.0
381.028,116.069,99.0,1922.63671875,32768.0
381.396,112.03,99.0,1934.63671875,32768.0
381.771,108.072,99.0,1942.6328125,32768.0
382.137,104.056,99.0,1950.6328125,32768.0
382.507,96.013,100.0,1646.69921875,32768.0
382.876,97.012,100.0,1654.6875,32768.0
383.254,106.059,100.0,1639.3125,32768.0
383.648,112.03,100.0,1647.30859375,32768.0
384.041,115.076,99.0,1655.30859375,32768.0
384.442,118.015,99.0,1667.26953125,32768.0
384.847,119.093,99.0,1675.3046875,32768.0
385.232,119.003,99.0,1683.3046875,32768.0
385.599,116.04,100.0,1691.3125,32768.0
385.97,110.033,99.0,1699.3046875,32768.0
386.338,98.024,99.0,1707.3046875,32768.0
386.705,101.055,99.0,1715.3125,32768.0
387.098,109.085,99.0,1723.3046875,32768.0
387.492,115.036,99.0,1735.3125,32768.0
387.894,119.086,99.0,1743.3046875,32768.0
388.295,122.09,99.0,1751.3046875,32768.0
388.695,123.088,99.0,1755.3125,32768.0
389.092,122.064,99.0,1763.296875,32768.0
389.461,118.078,99.0,1775.30078125,32768.0
389.835,110.086,99.0,1779.3046875,32768.0
390.201,113.01,99.0,1791.296875,32768.0
390.594,116.031,99.0,1795.3046875,32768.0
390.993,118.05,99.0,1807.2890625,32768.0
391.399,121.067,99.0,1815.29296875,32768.0
391.804,123.017,99.0,1823.30078125,32768.0
392.196,123.085,99.0,1831.29296875,32768.0
392.572,123.095,99.0,1839.30078125,32768.0
392.937,119.09,99.0,1847.29296875,32768.0
393.313,110.068,99.0,1855.29296875,32768.0
393.682,113.019,99.0,1863.30078125,32768.0
394.084,116.042,99.0,1871.29296875,32768.0
394.481,118.068,99.0,1879.3046875,32768.0
394.876,119.03,100.0,1887.296875,32768.0
395.28,120.04,99.0,1895.2890625,32768.0
395.685,121.061,99.0,1907.27734375,32768.0
396.092,122.096,99.0,1915.26171875,32768.0
396.497,123.029,99.0,1923.265625,32768.0
396.895,123.057,99.0,1931.25390625,32768.0
397.289,123.028,99.0,1939.24609375,32768.0
397.703,123.051,99.0,1735.3046875,32768.0
398.093,124.034,99.0,1743.30078125,32768.0
398.503,124.063,99.0,1751.30859375,32768.0
398.903,123.027,99.0,1759.30078125,32768.0
399.272,122.006,99.0,1767.296875,32768.0
399.639,113.058,99.0,1771.30078125,32768.0
400.001,102.076,99.0,1779.296875,32768.0
400.367,93.099,100.0,1787.296875,32768.0
400.731,86.068,100.0,1795.29296875,32768.0
401.093,80.05,99.0,1803.29296875,32768.0
401.455,76.028,99.0,1811.30078125,32768.0
401.826,96.004,99.0,1819.296875,32768.0
402.366,107.093,99.0,1831.2890625,32768.0
402.739,109.095,99.0,1839.30078125,32768.0
403.14,121.006,99.0,1851.28515625,32768.0
403.641,120.046,99.0,1863.2578125,32768.0
404.153,125.03,99.0,1871.2421875,32768.0
404.546,120.032,99.0,1879.25390625,32768.0
404.944,125.046,99.0,1891.23828125,32768.0
405.406,124.052,99.0,1899.234375,32768.0
405.79,125.079,99.0,1907.25,32768.0
406.231,128.096,99.0,1915.24609375,32768.0
406.618,126.021,99.0,1967.23046875,32768.0
407.036,130.05,99.0,1979.20703125,32768.0
407.451,123.056,99.0,1983.19921875,32768.0
407.855,127.0,99.0,1995.1953125,32768.0
408.294,124.005,99.0,2003.1875,32768.0
408.685,123.075,99.0,2011.1953125,32768.0
409.092,123.098,99.0,2009.171875,32768.0
409.494,125.035,99.0,2017.1796875,32768.0
409.898,124.061,100.0,2029.1640625,32768.0
410.296,124.056,100.0,2037.1640625,32768.0
410.692,122.084,100.0,2049.15234375,32768.0
411.092,124.008,99.0,2057.13671875,32768.0
411.484,124.092,99.0,2054.56640625,32768.0
411.859,124.054,99.0,2062.5546875,32768.0
412.258,121.09,99.0,2055.16015625,32768.0
412.663,122.058,99.0,1687.2265625,32768.0
413.063,123.001,99.0,1699.22265625,32768.0
413.448,122.0,100.0,1703.25390625,32768.0
413.816,119.018,100.0,1715.26171875,32768.0
414.187,112.088,100.0,1723.25390625,32768.0
414.556,107.008,100.0,1731.265625,32768.0
414.924,100.025,100.0,1743.25390625,32768.0
415.288,91.091,99.0,1751.25390625,32768.0
415.673,85.033,99.0,1819.21875,32768.0
416.053,100.0,99.0,1827.2109375,32768.0
416.452,108.036,99.0,1839.2109375,32768.0
416.854,115.081,99.0,1851.21484375,32768.0
417.253,120.094,99.0,1855.1953125,32768.0
417.648,125.024,99.0,1867.1796875,32768.0
418.044,127.05,99.0,1865.19140625,32768.0
418.432,124.061,99.0,1877.1796875,32768.0
418.796,119.014,99.0,1881.1796875,32768.0
419.157,112.095,99.0,1889.17578125,32768.0
419.547,120.002,99.0,1899.1796875,32768.0
419.953,124.0,99.0,1915.1796875,32768.0
420.346,126.001,99.0,1923.1796875,32768.0
420.75,127.034,99.0,1931.1875,32768.0
421.151,127.095,99.0,1943.1796875,32768.0
421.547,126.09,100.0,1951.19140625,32768.0
421.925,121.039,99.0,1948.63671875,32768.0
422.293,113.056,99.0,1954.6328125,32768.0
422.659,105.026,99.0,1966.63671875,32768.0
423.026,114.053,99.0,1974.6328125,32768.0
423.404,118.048,99.0,1986.6328125,32768.0
423.791,121.02,99.0,1994.64453125,32768.0
424.185,121.072,99.0,2006.6328125,32768.0
424.574,121.044,99.0,2014.609375,32768.0
424.965,121.077,99.0,2022.6171875,32768.0
425.338,119.039,99.0,2030.6171875,32768.0
425.709,114.074,99.0,2042.62109375,32768.0
426.071,111.092,100.0,2054.6171875,32768.0
426.468,116.06,99.0,2062.609375,32768.0
426.86,119.075,99.0,2070.59375,32768.0
427.261,122.069,99.0,2082.57421875,32768.0
427.669,124.033,99.0,1574.65625,32768.0
428.068,125.073,99.0,1586.64453125,32768.0
428.477,124.089,99.0,1594.64453125,32768.0
428.881,124.075,99.0,1610.64453125,32768.0
429.299,124.009,99.0,1618.640625,32768.0
429.709,123.055,99.0,1626.64453125,32768.0
430.11,123.016,99.0,1638.63671875,32768.0
430.503,123.06,99.0,1650.625,32768.0
430.9,123.04,99.0,1658.6328125,32768.0
431.303,124.015,99.0,1670.6328125,32768.0
431.677,123.043,99.0,1678.6328125,32768.0
432.042,117.079,100.0,1690.6328125,32768.0
432.408,108.071,100.0,1698.6328125,32768.0
432.774,97.007,100.0,1706.625,32768.0
433.136,88.026,100.0,1718.6328125,32768.0
433.497,81.035,99.0,1726.640625,32768.0
433.874,76.002,100.0,1711.2578125,32768.0
434.248,97.062,99.0,1723.22265625,32768.0
434.672,113.014,99.0,1735.21484375,32768.0
435.055,118.097,99.0,1747.22265625,32768.0
435.532,126.01,99.0,1755.22265625,32768.0
435.913,126.088,99.0,1767.21875,32768.0
436.329,131.043,99.0,1779.21875,32768.0
436.734,126.098,99.0,1787.21875,32768.0
437.135,130.049,99.0,1799.2109375,32768.0
437.577,125.032,99.0,1807.19921875,32768.0
437.947,128.075,99.0,1819.21875,32768.0
438.456,128.018,99.0,1831.21875,32768.0
438.82,131.083,99.0,1843.21484375,32768.0
439.244,131.09,99.0,1851.2109375,32768.0
439.602,122.075,99.0,1863.21484375,32768.0
440.048,128.057,99.0,1875.20703125,32768.0
440.434,125.024,99.0,1883.20703125,32768.0
440.794,125.06,100.0,1895.20703125,32768.0
441.194,126.057,100.0,1907.20703125,32768.0
441.599,128.021,100.0,1915.2109375,32768.0
442.013,127.045,100.0,1927.20703125,32768.0
442.41,127.051,100.0,1783.20703125,32768.0
442.809,127.097,100.0,1635.27734375,32768.0
443.206,127.071,100.0,1643.2734375,32768.0
443.603,127.099,100.0,1655.28125,32768.0
444.007,128.019,99.0,1667.265625,32768.0
444.403,127.059,100.0,1675.26171875,32768.0
444.801,127.047,100.0,1687.265625,32768.0
445.199,127.079,100.0,1699.26171875,32768.0
445.572,125.073,99.0,1707.24609375,32768.0
445.94,122.044,99.0,1715.2578125,32768.0
446.304,119.045,99.0,1727.24609375,32768.0
446.671,110.067,99.0,1735.26171875,32768.0
447.039,100.001,100.0,1749.25,32768.0
447.406,101.081,99.0,1757.25,32768.0
447.809,112.065,99.0,1769.25,32768.0
448.203,116.071,99.0,1781.2421875,32768.0
448.605,119.039,99.0,1785.27734375,32768.0
449.007,120.057,99.0,1793.28515625,32768.0
449.405,121.021,99.0,1805.28125,32768.0
449.806,120.076,99.0,1817.28515625,32768.0
450.17,117.055,99.0,1821.27734375,32768.0
450.532,110.015,99.0,1829.28515625,32768.0
450.895,111.071,100.0,1837.28125,32768.0
451.267,117.059,99.0,1845.27734375,32768.0
451.664,120.055,99.0,1857.28125,32768.0
452.061,123.014,99.0,1865.2734375,32768.0
452.456,125.073,99.0,1873.26171875,32768.0
452.871,127.015,99.0,1885.24609375,32768.0
453.269,125.043,99.0,1893.2421875,32768.0
453.651,121.054,99.0,1901.25390625,32768.0
454.021,111.051,100.0,1909.2421875,32768.0
454.398,104.076,99.0,1921.2421875,32768.0
454.769,115.03,99.0,1929.24609375,32768.0
455.156,119.07,99.0,1937.24609375,32768.0
455.56,122.054,99.0,1949.2578125,32768.0
455.956,124.0,99.0,1961.24609375,32768.0
456.357,125.077,99.0,1967.24609375,32768.0
456.759,126.054,99.0,1975.25390625,32768.0
457.124,122.078,99.0,1991.20703125,32768.0
457.491,117.067,99.0,1687.27734375,32768.0
457.863,108.08,99.0,1699.27734375,32768.0
458.243,114.05,99.0,1711.265625,32768.0
458.649,117.091,99.0,1719.28125,32768.0
459.059,119.075,100.0,1731.265625,32768.0
459.463,120.086,100.0,1739.2734375,32768.0
459.854,121.062,100.0,1751.265625,32768.0
460.259,121.094,100.0,1763.26171875,32768.0
